trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
64679	13913	0	2	2	3	6	4	0.0	3	2014	8	1	5	18.0	79	0	0	0	1890	0.440833333	0.1422222219999999	0.226944444	0.0	0.083333333	0.0	0	0.095	0.0	0.29	0.0	0.0438596
64691	13917	0	2	1	5	2	5	0.0	3	2014	8	1	5	15.75	76	0	1	2	382	0.1075	0.052777778	0.069722222	0.0	0.054166667	0.0	0	0.092777778	0.0	0.17	10.5	0.491018
64697	13918	0	5	4	3	1	1	1.0	3	2014	8	2	6	9.916666667	42	1	1	1	2673	0.5691666670000001	0.160277778	0.122777778	0.0	0.133333333	0.0	0	0.113055556	1.5	0.37	0.0	0.22113
64713	13920	1	0	4	3	1	1	0.0	3	2014	8	2	6	8.0	33	0	1	1	3443	0.858888889	0.323055556	0.076111111	0.0	0.194166667	0.0	0	0.1575	0.0	0.56	0.0	0.0634921
64721	13923	0	9	1	3	1	1	1.0	3	2014	8	2	6	19.48333333	43	0	1	2	838	0.2638888889999999	0.181388889	0.196111111	0.0	0.058333333	0.0	0	0.083055556	1.5	0.25	0.0	0.267559
64727	13924	1	2	4	5	1	1	1.0	3	2014	8	2	6	11.5	52	0	1	2	1110	0.306388889	0.1025	0.143888889	0.0	0.1	0.0	0	0.083333333	1.5	0.23	0.0	0.103333
64732	13926	0	0	3	3	6	1	1.0	3	2014	8	2	6	11.0	39	1	0	0	2248	0.553333333	0.146666667	0.123888889	0.0	0.227777778	0.0	0	0.141666667	1.5	0.42	0.0	0.117647
64757	13931	1	1	4	4	6	1	1.0	3	2014	8	2	6	20.0	37	1	0	0	23973	5.6675	1.7966666669999998	0.248055556	0.8	0.0	0.083333333	1	1.133888889	2.8	4.58	0.0	0.415728
64759	13931	1	4	1	3	6	1	1.0	3	2014	8	2	6	21.63333333	37	1	0	0	1056	0.2641666669999999	0.083888889	0.074722222	0.0	0.056944444	0.0	0	0.075277778	1.5	0.2	0.0	0.173432
64765	13932	3	1	1	3	1	3	0.0	3	2014	8	2	6	17.25	11	0	0	1	1398	0.376111111	0.123888889	0.105833333	0.0	0.081666667	0.0	0	0.083888889	0.0	0.24	0.0	0.433775
64793	13938	0	2	4	3	6	5	0.0	3	2014	8	2	6	15.91666667	29	1	0	0	938	0.291666667	0.138055556	0.110833333	0.0	0.07	0.0	0	0.078333333	0.0	0.24	0.0	0.0425532
64804	13941	1	0	2	3	2	1	1.0	3	2014	8	2	6	14.0	46	0	1	1	1443	0.374166667	0.124722222	0.112222222	0.0	0.110277778	0.0	0	0.125277778	1.5	0.25	0.0	0.312639
64820	13944	0	1	1	3	6	1	1.0	3	2014	8	3	7	14.25	32	1	0	0	1163	0.3419444439999999	0.1216666669999999	0.047777778	0.0	0.149444444	0.152777778	1	0.080277778	3.0	0.24	0.0	0.179931
64827	13946	1	0	4	3	1	5	0.0	3	2014	8	3	7	10.5	35	1	1	1	8425	1.832777778	0.538055556	0.266944444	0.0	0.556666667	0.083333333	1	0.2369444439999999	0.0	1.13	0.0	0.146542
64845	13953	1	1	2	3	6	1	1.0	3	2014	8	3	7	10.5	40	1	1	0	1490	0.352777778	0.089444444	0.054166667	0.0	0.108888889	0.0	0	0.088333333	1.5	0.24	0.0	0.2798739999999999
64867	13959	1	1	1	3	6	5	0.0	3	2014	8	4	1	19.85	16	1	0	0	842	0.2263888889999999	0.0866666669999999	0.161111111	0.0	0.044722222	0.0	0	0.071388889	0.0	0.19	0.0	0.198444
64871	13960	1	1	4	2	2	1	1.0	3	2014	8	4	1	15.75	29	1	0	1	1248	0.289166667	0.090277778	0.1255555559999999	0.0	0.0675	0.0	0	0.121944444	1.5	0.24	0.0	0.3507969999999999
64945	13980	0	0	3	3	1	1	1.0	3	2014	8	6	3	13.0	54	1	1	1	4311	0.9875	0.298055556	0.1011111109999999	0.066666667	0.066666667	0.083333333	1	0.256944444	3.0	0.72	0.0	0.335135
64979	13987	1	3	2	3	1	1	1.0	3	2014	8	6	3	15.58333333	32	0	1	1	1966	0.5558333329999999	0.174166667	0.1016666669999999	0.0	0.144444444	0.0	0	0.141666667	1.5	0.39	0.0	0.245098
64983	13988	0	1	4	1	2	5	0.0	3	2014	8	6	3	17.25	60	1	1	2	5020	1.289166667	0.435833333	0.140833333	0.0	0.583333333	0.0	0	0.286111111	0.0	0.8	0.0	0.33301
64989	13990	2	0	4	3	1	5	0.0	3	2014	8	6	3	9.0	45	0	1	1	2829	0.698333333	0.193611111	0.133611111	0.0	0.131666667	0.0	0	0.185833333	0.0	0.56	0.0	0.520179
65058	14006	0	0	3	1	1	1	1.0	3	2014	8	8	5	7.5	52	0	1	1	17014	3.950833333	1.414722222	0.31	0.3833333329999999	0.0	0.1166666669999999	1	1.144722222	6.7	3.17	10.5	0.599126
65072	14007	2	2	3	5	1	1	1.0	3	2014	8	8	5	14.5	25	0	1	2	747	0.188055556	0.100277778	0.149166667	0.016666667	0.0	0.0	0	0.2263888889999999	2.4	0.43	10.5	0.542331
65093	14015	2	1	1	5	1	1	1.0	3	2014	8	8	5	8.583333332999999	29	1	0	1	612	0.191944444	0.090277778	0.088333333	0.0	0.035	0.0	0	0.061666667	1.5	0.15	0.0	0.22973
65099	14016	0	4	4	5	2	5	0.0	3	2014	8	8	5	18.51666667	54	0	1	1	6472	1.5069444440000002	0.4327777779999999	0.074444444	0.0	0.515277778	0.0	0	0.277222222	0.0	0.99	0.0	0.272545
65120	14019	1	1	3	3	6	5	0.0	3	2014	8	8	5	15.5	82	0	0	0	5920	1.526666667	0.474166667	0.149722222	0.0	0.483888889	0.0	0	0.434722222	0.0	1.2	0.0	0.474121
65122	14020	0	1	3	1	6	1	1.0	3	2014	8	8	5	18.0	31	0	0	0	9642	2.432777778	0.68	0.263333333	0.366666667	0.0	0.083333333	1	0.674444444	2.9	1.85	0.0	0.557249
65139	14024	0	14	4	4	1	1	1.0	3	2014	8	9	6	17.91666667	46	1	1	2	1830	0.483888889	0.133055556	0.135555556	0.0	0.290833333	0.0	0	0.109722222	1.5	0.36	0.0	0.334177
65150	14027	0	0	4	3	2	1	1.0	3	2014	8	9	6	15.0	53	1	1	1	8315	2.028611111	0.648055556	0.4719444439999999	0.0	0.655555556	0.0	0	0.386666667	1.5	1.13	0.0	0.355603
65169	14029	1	6	4	3	1	1	1.0	3	2014	8	9	6	13.33333333	38	0	1	2	2490	0.599722222	0.199166667	0.283055556	0.0	0.133333333	0.0	0	0.1072222219999999	1.5	0.4	0.0	0.0984456
65173	14029	1	10	4	3	1	1	1.0	3	2014	8	9	6	17.5	38	0	1	2	2886	0.670555556	0.2144444439999999	0.205555556	0.0	0.175833333	0.0	0	0.147777778	1.5	0.5	0.0	0.135338
65174	14029	3	1	4	5	2	5	0.0	3	2014	8	9	6	12.5	7	0	0	2	2008	0.531666667	0.183333333	0.233611111	0.0	0.116388889	0.0	0	0.1255555559999999	0.0	0.35	0.0	0.0884956
65176	14029	3	3	4	3	2	5	0.0	3	2014	8	9	6	14.0	7	0	0	2	2886	0.721666667	0.298888889	0.282777778	0.1	0.0	0.0	0	0.1725	0.0	0.46	0.0	0.214171
65183	14031	1	1	1	3	1	1	1.0	3	2014	8	9	6	18.0	43	0	1	1	695	0.205	0.0625	0.1047222219999999	0.0	0.038055556	0.0	0	0.076111111	1.5	0.2	0.0	0.226277
65201	14036	0	1	1	5	6	1	0.5	3	2014	8	9	6	17.0	30	1	1	0	441	0.108333333	0.048333333	0.056666667	0.0	0.025	0.0	0	0.048333333	0.75	0.08	0.0	0.643678
65210	14039	0	0	1	3	1	1	1.0	3	2014	8	9	6	10.0	30	0	1	2	4200	0.993333333	0.328055556	0.276666667	0.0	0.183333333	0.0	0	0.1844444439999999	1.5	0.68	0.0	0.159639
65214	14040	0	0	4	3	1	1	0.0	3	2014	8	9	6	14.0	52	1	1	2	10528	2.436666667	0.775277778	0.173611111	0.3	0.238333333	0.233333333	1	0.665555556	1.5	1.89	0.0	0.713272
65225	14042	4	0	3	3	6	3	0.0	3	2014	8	10	7	11.5	14	1	0	0	12026	2.711666667	0.862777778	0.379722222	0.5	0.0	0.083333333	1	0.585555556	0.75	1.84	0.0	0.5574
65280	14059	0	2	4	4	1	1	1.0	3	2014	8	11	1	13.0	43	0	1	1	6220	1.413888889	0.413055556	0.145	0.15	0.0	0.066666667	1	0.462222222	1.5	1.14	0.0	0.5150239999999999
65282	14059	0	4	4	1	1	1	1.0	3	2014	8	11	1	16.5	43	0	1	1	14192	3.296111111	1.026666667	0.230555556	0.466666667	0.316666667	0.166666667	2	0.824722222	5.4	2.65	10.5	0.587066
65319	14066	2	0	4	3	1	5	0.0	3	2014	8	12	2	8.5	7	1	0	2	6153	1.408611111	0.422222222	0.256111111	0.1	0.15	0.166666667	1	0.378611111	0.0	1.36	0.0	0.676449
65324	14067	1	0	3	3	6	1	1.0	3	2014	8	12	2	8.833333332999999	47	1	1	0	4229	1.1125	0.3519444439999999	0.151111111	0.0	0.3388888889999999	0.0	0	0.250555556	1.5	0.69	0.0	0.39357
65330	14069	0	4	4	3	1	1	1.0	3	2014	8	12	2	22.25	44	1	1	2	1623	0.366666667	0.105	0.148888889	0.0	0.049166667	0.0	0	0.065555556	1.5	0.25	0.0	0.0508475
65333	14070	1	2	4	5	6	1	1.0	3	2014	8	12	2	19.08333333	53	1	1	2	2172	0.635277778	0.1891666669999999	0.1225	0.0	0.133333333	0.0	0	0.105833333	1.5	0.37	0.0	0.141732
65355	14076	0	1	4	3	1	5	0.0	3	2014	8	12	2	13.25	69	1	1	2	1971	0.538888889	0.212777778	0.138055556	0.0	0.15	0.0	0	0.107777778	0.0	0.4	0.0	0.234536
65360	14077	0	0	3	1	1	5	0.0	3	2014	8	13	3	8.166666667000001	56	1	1	1	8866	2.2225	0.716944444	0.183055556	0.25	0.195277778	0.083333333	1	0.6225	0.0	1.8	0.0	0.5796520000000001
65371	14078	0	0	1	3	6	1	0.0	3	2014	8	13	3	14.5	52	1	0	0	683	0.155833333	0.051388889	0.034722222	0.0	0.054444444	0.0	0	0.0611111109999999	0.0	0.12	0.0	0.2
65394	14082	2	1	1	3	6	5	0.0	3	2014	8	13	3	18.0	5	0	0	0	963	0.283333333	0.1022222219999999	0.153888889	0.0	0.036388889	0.0	0	0.0580555559999999	0.0	0.18	0.0	0.253589
65400	14085	0	1	3	1	1	1	1.0	3	2014	8	13	3	18.0	32	0	1	2	14900	3.5280555560000004	1.215833333	0.217777778	0.25	0.0861111109999999	0.2666666669999999	2	1.038888889	8.09	2.79	10.5	0.5663100000000001
65438	14096	0	2	3	3	1	5	0.0	3	2014	8	13	3	19.0	62	1	1	2	6389	1.501111111	0.504722222	0.035555556	0.2	0.119444444	0.1166666669999999	1	0.483055556	0.0	1.21	0.0	0.447384
65445	14100	1	0	3	1	2	4	1.0	3	2014	8	14	4	10.0	22	1	0	1	21228	5.333333333	1.571666667	0.330277778	0.933333333	0.0	0.25	2	0.925	4.45	4.37	0.0	0.339339
65495	14114	0	0	1	3	6	1	1.0	3	2014	8	15	5	16.0	27	1	0	0	1591	0.429444444	0.135	0.251666667	0.0	0.107777778	0.0	0	0.1072222219999999	1.5	0.28	0.0	0.124352
65509	14115	3	2	3	3	6	3	0.0	3	2014	8	15	5	17.5	15	1	0	0	4252	1.2475	0.365833333	0.064722222	0.0	0.498888889	0.0	0	0.299166667	0.0	0.83	0.0	0.150418
65548	14123	1	1	4	1	1	1	1.0	3	2014	8	15	5	17.0	38	1	1	1	4082	0.886111111	0.238055556	0.173055556	0.0	0.306388889	0.0	0	0.280833333	1.5	0.73	0.0	0.31454
65549	14124	0	0	3	1	2	1	1.0	3	2014	8	15	5	7.0	33	1	1	1	26985	6.327777778	1.896388889	0.180833333	0.8666666670000001	0.105833333	0.2166666669999999	2	1.320277778	6.2	5.21	0.0	0.571218
65579	14134	0	1	4	3	2	1	1.0	3	2014	8	16	6	23.5	52	1	1	1	24373	5.777222222000001	1.814166667	0.0991666669999999	0.7333333329999999	0.15	0.3	2	0.8036111109999999	4.6	3.63	0.0	0.34186
65586	14135	0	0	4	3	1	5	0.0	3	2014	8	16	6	11.0	68	1	1	2	2014	0.4625	0.133055556	0.299722222	0.0	0.063888889	0.0	0	0.1036111109999999	0.0	0.31	0.0	0.0991957
65600	14137	3	1	1	5	6	3	0.0	3	2014	8	17	7	13.5	12	0	0	0	693	0.195833333	0.0847222219999999	0.049444444	0.0	0.094444444	0.0	0	0.0866666669999999	0.0	0.16	0.0	0.599359
65632	14141	0	2	4	3	1	1	1.0	3	2014	8	17	7	16.25	53	0	1	2	5305	1.203888889	0.403055556	0.090277778	0.0	0.188611111	0.0	0	0.2075	1.5	0.8	0.0	0.124498
65655	14146	0	0	4	3	1	1	1.0	3	2014	8	17	7	10.25	29	0	1	1	6645	1.7775	0.515833333	0.128055556	0.183333333	0.278055556	0.2166666669999999	1	0.3419444439999999	3.0	1.29	0.0	0.173842
65664	14148	0	2	1	3	1	5	0.0	3	2014	8	17	7	11.0	69	1	1	2	295	0.080555556	0.0302777779999999	0.045277778	0.0	0.012777778	0.0	0	0.020833333	0.0	0.06	0.0	0.08
65670	14149	2	1	4	3	1	5	0.0	3	2014	8	18	1	13.16666667	9	0	0	2	1470	0.350277778	0.101944444	0.1722222219999999	0.0	0.045833333	0.0	0	0.080555556	0.0	0.24	0.0	0.141379
65677	14151	1	0	2	1	6	1	1.0	3	2014	8	18	1	8.5	23	0	0	0	1350	0.4144444439999999	0.1541666669999999	0.1397222219999999	0.0	0.109444444	0.0	0	0.119444444	1.5	0.28	0.0	0.430233
65679	14152	0	0	4	1	2	1	1.0	3	2014	8	18	1	10.0	43	1	1	1	3154	0.8838888890000001	0.3533333329999999	0.078611111	0.0	0.365277778	0.0	0	0.206666667	1.5	0.56	0.0	0.301075
65706	14160	0	0	3	1	6	1	1.0	3	2014	8	18	1	8.5	31	0	1	0	3494	0.881388889	0.246111111	0.240277778	0.0	0.2	0.0	0	0.305277778	1.5	0.69	0.0	0.44495
65711	14162	0	1	3	1	6	1	1.0	3	2014	8	18	1	18.83333333	31	0	1	0	7320	1.829722222	0.653055556	0.330555556	0.2166666669999999	0.0	0.0	0	0.536944444	2.9	1.26	0.0	0.736161
65718	14164	1	1	1	3	1	5	0.0	3	2014	8	19	2	11.66666667	66	0	1	1	1232	0.3569444439999999	0.108888889	0.175	0.0	0.05	0.0	0	0.0675	0.0	0.22	0.0	0.0329218
65755	14173	0	0	4	3	4	1	1.0	3	2014	8	19	2	8.75	27	1	1	2	1069	0.291388889	0.097222222	0.1591666669999999	0.0	0.106111111	0.0	0	0.079444444	1.5	0.35	0.0	0.325175
65766	14173	2	5	4	3	1	5	0.0	3	2014	8	19	2	12.0	9	1	0	2	1069	0.312222222	0.1186111109999999	0.176666667	0.0	0.079166667	0.0	0	0.086944444	0.0	0.23	0.0	0.421725
65834	14188	0	1	3	3	1	1	1.0	3	2014	8	20	3	14.83333333	34	1	0	1	10077	2.386111111	0.859166667	0.129722222	0.416666667	0.243611111	0.25	2	0.668888889	3.0	1.83	0.0	0.641196
65839	14190	0	2	4	3	1	1	1.0	3	2014	8	20	3	16.0	43	1	1	2	4026	1.041944444	0.29	0.161111111	0.0	0.298055556	0.0	0	0.2019444439999999	1.5	0.69	0.0	0.0811554
65841	14190	1	0	4	3	1	2	0.0	3	2014	8	20	3	12.0	17	0	0	2	2434	0.635277778	0.194722222	0.083888889	0.0	0.220555556	0.0	0	0.162222222	0.0	0.51	0.0	0.19863
65852	14191	1	0	4	3	2	5	0.0	3	2014	8	20	3	9.166666667	66	1	1	1	608	0.205277778	0.070833333	0.151388889	0.0	0.02	0.0	0	0.054166667	0.0	0.12	0.0	0.210256
65865	14196	0	1	3	3	6	1	1.0	3	2014	8	20	3	10.08333333	57	1	0	0	1834	0.436111111	0.120277778	0.056111111	0.0	0.130555556	0.0	0	0.159444444	1.5	0.42	0.0	0.1097559999999999
65881	14200	0	0	4	3	2	1	1.0	3	2014	8	20	3	12.0	54	0	1	2	4193	1.011944444	0.292222222	0.132777778	0.0	0.3963888889999999	0.1	1	0.285555556	3.0	0.74	0.0	0.374514
65937	14215	0	3	1	3	2	1	1.0	3	2014	8	21	4	17.5	57	0	1	2	533	0.1747222219999999	0.052777778	0.080555556	0.0	0.0141666669999999	0.0	0	0.040277778	1.5	0.1	0.0	0.0482759
65949	14217	0	0	3	3	1	5	0.0	3	2014	8	21	4	8.6	80	0	1	1	17282	4.075	1.141666667	0.345	0.366666667	0.0	0.166666667	1	1.038888889	0.0	2.91	10.5	0.606952
65956	14218	0	0	2	3	1	1	1.0	3	2014	8	21	4	10.0	45	0	1	1	1009	0.419722222	0.113055556	0.188611111	0.0	0.076388889	0.0	0	0.0847222219999999	1.5	0.28	0.0	0.108197
65980	14223	3	1	4	3	2	5	0.0	3	2014	8	21	4	20.0	5	1	0	2	4088	1.047222222	0.368055556	0.347222222	0.066666667	0.157222222	0.156388889	1	0.252222222	0.0	0.69	0.0	0.26652
65985	14224	1	2	4	3	1	1	1.0	3	2014	8	21	4	20.0	24	0	1	1	651	0.146111111	0.045833333	0.0258333329999999	0.0	0.026111111	0.0	0	0.029722222	1.5	0.09	0.0	0.233645
65988	14226	0	2	3	3	6	1	1.0	3	2014	8	21	4	19.0	35	1	1	0	4326	1.1180555559999998	0.3569444439999999	0.101944444	0.0	0.296388889	0.085833333	1	0.355555556	3.0	0.92	0.0	0.570313
65998	14229	1	2	4	3	2	1	1.0	3	2014	8	21	4	17.58333333	37	0	0	1	1515	0.374444444	0.1066666669999999	0.080833333	0.0	0.101388889	0.0	0	0.075833333	1.5	0.21	0.0	0.245421
66011	14233	0	2	3	3	1	5	0.0	3	2014	8	21	4	12.0	70	1	1	2	1993	0.5069444439999999	0.226666667	0.110277778	0.0	0.19	0.0	0	0.172777778	0.0	0.39	0.0	0.660772
66016	14235	0	0	4	3	2	1	1.0	3	2014	8	22	5	10.5	37	1	1	2	2801	0.719166667	0.262222222	0.1166666669999999	0.0	0.1794444439999999	0.0	0	0.145	1.5	0.41	0.0	0.220307
66022	14235	1	4	4	1	2	1	1.0	3	2014	8	22	5	17.16666667	37	0	1	2	17341	4.289166667	1.465277778	0.378888889	0.966666667	0.0	0.0	0	1.237222222	4.7	3.18	0.0	0.545802
66029	14236	1	1	3	3	6	1	1.0	3	2014	8	22	5	20.0	21	1	1	0	8628	2.017222222	0.6719444440000001	0.370555556	0.0	0.515	0.0	0	0.378888889	1.5	1.2	0.0	0.590176
66037	14238	2	0	4	3	1	5	0.0	3	2014	8	22	5	19.0	6	0	0	1	973	0.290277778	0.0825	0.153333333	0.0	0.0430555559999999	0.0	0	0.056111111	0.0	0.19	0.0	0.019802
66067	14244	0	0	4	3	1	1	1.0	3	2014	8	22	5	9.5	42	1	1	1	3486	0.8816666670000001	0.240555556	0.065555556	0.0	0.4975	0.0	0	0.218333333	1.5	0.66	0.0	0.295165
66083	14245	2	0	3	3	1	1	1.0	3	2014	8	22	5	9.0	36	0	1	1	8926	2.135555556	0.666944444	0.2894444439999999	0.4	0.0	0.1	1	0.5591666670000001	3.3	1.69	0.0	0.6761050000000001
66105	14252	0	3	3	3	1	1	1.0	3	2014	8	22	5	18.0	32	1	1	2	18393	4.263333333	1.210833333	0.326944444	0.5	0.0	0.1	1	1.053055556	4.7	3.13	10.5	0.515167
66107	14252	1	1	4	5	1	1	1.0	3	2014	8	22	5	12.18333333	35	0	1	2	7393	1.8575	0.603055556	0.214166667	0.0	0.513055556	0.096666667	1	0.3938888889999999	3.0	1.34	0.0	0.391396
66111	14252	1	5	4	5	1	1	1.0	3	2014	8	22	5	18.83333333	35	0	1	2	1007	0.2822222219999999	0.081111111	0.208888889	0.0	0.061666667	0.0	0	0.075	1.5	0.24	0.0	0.2
66127	14254	1	0	3	3	1	3	0.0	3	2014	8	22	5	15.5	13	0	0	2	2161	0.543333333	0.1436111109999999	0.1838888889999999	0.0	0.118333333	0.0	0	0.105277778	0.0	0.36	0.0	0.25066
66145	14257	0	0	3	1	6	1	0.0	3	2014	8	22	5	8.5	35	1	1	0	6192	1.455555556	0.457222222	0.365	0.2166666669999999	0.0	0.0	0	0.4458333329999999	2.9	1.04	10.5	0.707788
66179	14262	2	5	4	5	1	4	0.0	3	2014	8	23	6	21.66666667	18	0	1	2	12957	2.960277778	0.908888889	0.2347222219999999	0.4	0.0	0.1166666669999999	1	0.523888889	1.0	2.27	0.0	0.3780489999999999
66204	14267	1	1	3	3	1	1	1.0	3	2014	8	23	6	12.0	37	1	1	1	5008	1.224722222	0.466111111	0.088055556	0.0	0.3975	0.120833333	1	0.274722222	3.0	0.77	10.5	0.6592520000000001
66212	14268	0	6	4	3	6	1	1.0	3	2014	8	23	6	23.16666667	33	0	1	0	9894	2.394166667	0.779444444	0.3375	0.533333333	0.0	0.133333333	1	0.355277778	2.8	1.52	0.0	0.359656
66277	14285	0	0	4	3	1	1	1.0	3	2014	8	24	7	13.0	39	0	1	1	5065	1.223055556	0.4008333329999999	0.038333333	0.0	0.455555556	0.0	0	0.265555556	1.5	0.83	0.0	0.267782
66281	14285	2	0	4	3	1	5	0.0	3	2014	8	24	7	13.0	6	0	0	1	5065	1.223055556	0.4008333329999999	0.038333333	0.0	0.455555556	0.0	0	0.265555556	0.0	0.83	0.0	0.267782
66301	14290	0	0	2	3	6	1	1.0	3	2014	8	25	1	10.5	65	0	1	0	376	0.0875	0.038611111	0.054166667	0.0	0.016666667	0.0	0	0.0897222219999999	1.5	0.2	0.0	0.334365
66322	14296	2	1	1	3	1	3	0.0	3	2014	8	25	1	17.5	13	1	0	2	1559	0.352222222	0.108333333	0.077222222	0.0	0.093055556	0.0	0	0.087777778	0.0	0.25	0.0	0.1645569999999999
66325	14296	3	2	4	3	1	5	0.0	3	2014	8	25	1	19.58333333	9	1	0	2	3927	1.090833333	0.3444444439999999	0.305833333	0.066666667	0.0	0.0	0	0.2575	0.0	0.78	0.0	0.18986
66367	14305	0	1	3	1	1	1	1.0	3	2014	8	26	2	17.0	48	1	1	1	19281	4.802222222	1.5775	0.346666667	0.75	0.0	0.166666667	1	1.304166667	6.4	3.84	0.0	0.605538
66377	14308	0	0	4	3	2	5	0.0	3	2014	8	26	2	11.0	67	0	1	2	3434	0.800277778	0.222222222	0.164722222	0.0	0.195833333	0.0	0	0.163888889	0.0	0.48	0.0	0.0644068
66407	14318	0	0	2	1	2	1	1.0	3	2014	8	26	2	6.833333333	31	0	1	1	12257	2.663055556	0.812777778	0.1825	0.4	0.0	0.0	0	0.700555556	3.3	1.58	10.5	0.777161
66408	14318	0	1	2	1	2	1	1.0	3	2014	8	26	2	20.5	31	0	1	1	12257	2.649444444	0.7716666670000001	0.186944444	0.416666667	0.0	0.0	0	0.656388889	2.8	1.55	0.0	0.564113
66412	14319	0	1	3	1	1	1	1.0	3	2014	8	26	2	17.0	42	0	1	2	16112	3.765555556	1.109444444	0.163055556	0.583333333	0.0	0.25	1	1.078888889	6.3	3.69	0.0	0.616632
66433	14324	0	0	3	1	6	1	1.0	3	2014	8	27	3	8.0	34	1	1	0	7134	1.698611111	0.576111111	0.2019444439999999	0.0	0.6130555560000001	0.086944444	1	0.436111111	3.0	1.13	0.0	0.6745220000000001
66447	14327	0	2	1	3	1	5	0.0	3	2014	8	27	3	13.0	65	0	1	2	336	0.092777778	0.039166667	0.035	0.0	0.0225	0.0	0	0.027777778	0.0	0.07	0.0	0.21
66456	14329	0	1	1	5	1	1	1.0	3	2014	8	28	4	15.08333333	47	1	1	2	296	0.069444444	0.0608333329999999	0.024444444	0.0	0.036666667	0.0	0	0.036111111	1.5	0.09	0.0	0.130769
66473	14332	0	1	4	3	1	1	1.0	3	2014	8	29	5	15.0	40	1	1	1	800	0.199722222	0.066111111	0.0841666669999999	0.0	0.05	0.0	0	0.0608333329999999	1.5	0.16	0.0	0.178082
66480	14333	0	1	3	3	6	1	1.0	3	2014	8	29	5	15.0	28	0	0	0	4512	1.106111111	0.363888889	0.2166666669999999	0.0	0.488888889	0.0	0	0.360555556	1.5	0.88	0.0	0.367488
66481	14334	1	1	1	1	1	5	0.0	3	2014	8	29	5	14.5	56	0	1	1	1529	0.4925	0.159722222	0.338055556	0.0	0.0777777779999999	0.0	0	0.162777778	0.0	0.42	0.0	0.372014
66494	14338	2	1	4	3	1	5	0.0	3	2014	8	29	5	13.5	6	1	0	2	9228	2.275833333	0.674722222	0.1005555559999999	0.233333333	0.0	0.0	0	0.548333333	0.0	1.69	0.0	0.336879
66513	14341	3	0	1	3	1	5	0.0	3	2014	8	29	5	10.0	7	1	0	2	1279	0.316111111	0.1041666669999999	0.0975	0.0	0.068611111	0.0	0	0.0705555559999999	0.0	0.21	0.0	0.259843
66514	14341	3	1	1	3	1	5	0.0	3	2014	8	29	5	11.5	7	1	0	2	1279	0.319444444	0.105	0.110833333	0.0	0.064722222	0.0	0	0.063611111	0.0	0.2	0.0	0.222707
66516	14341	3	3	1	3	1	5	0.0	3	2014	8	29	5	15.0	7	1	0	2	1445	0.436666667	0.1555555559999999	0.175277778	0.0	0.111666667	0.0	0	0.136666667	0.0	0.35	0.0	0.213415
66538	14349	1	0	3	3	1	1	1.0	3	2014	8	30	6	14.0	35	0	1	1	3699	1.018611111	0.363055556	0.07	0.166666667	0.152222222	0.083888889	1	0.3375	3.9	0.89	0.0	0.5703699999999999
66547	14350	4	2	4	3	1	5	0.0	3	2014	8	30	6	11.58333333	8	0	0	2	1180	0.322777778	0.0925	0.0511111109999999	0.033333333	0.0	0.0	0	0.0725	0.0	0.2	0.0	0.0881226
66558	14353	0	1	4	3	1	1	1.0	3	2014	8	30	6	13.41666667	34	0	1	1	6116	1.666388889	0.476111111	0.115277778	0.0	0.483333333	0.0	0	0.325555556	1.5	1.21	0.0	0.302048
66559	14353	1	0	4	3	1	1	1.0	3	2014	8	30	6	11.0	29	1	0	1	6116	1.668888889	0.483611111	0.127222222	0.0	0.466666667	0.0	0	0.306388889	1.5	1.19	0.0	0.276519
66570	14357	0	0	4	3	1	1	1.0	3	2014	8	30	6	9.0	55	0	1	2	2007	0.451944444	0.137222222	0.138333333	0.0	0.076666667	0.0	0	0.1180555559999999	1.5	0.4	0.0	0.192941
66577	14359	0	0	3	3	2	1	1.0	3	2014	8	30	6	16.5	29	1	1	1	9074	2.096666667	0.7072222220000001	0.120555556	0.55	0.0	0.083333333	1	0.570277778	2.6	1.57	0.0	0.579152
66613	14367	0	1	3	3	6	5	0.0	3	2014	8	31	7	21.0	76	0	0	0	12570	3.063888889	0.869722222	0.230555556	0.416666667	0.0	0.133333333	1	0.447222222	0.0	2.03	0.0	0.334783
66637	14372	0	3	4	4	1	1	1.0	3	2014	8	31	7	10.25	53	1	1	2	1828	0.4375	0.122777778	0.088888889	0.0	0.113888889	0.0	0	0.084444444	1.5	0.3	0.0	0.167763
66656	14375	1	0	3	1	1	4	1.0	3	2014	9	1	1	8.333333332999999	42	0	1	1	19497	4.516666667	1.339444444	0.224722222	0.6333333329999999	0.0	0.1166666669999999	1	1.311944444	5.0	3.49	10.5	0.708871
66660	14375	2	0	1	4	1	1	1.0	3	2014	9	1	1	20.25	19	0	1	1	1087	0.286666667	0.08	0.203333333	0.0	0.025	0.0	0	0.0433333329999999	1.5	0.17	0.0	0.0448718
